StockCode,Description,TotalRevenue,AvgRevenue,OrderCount,TotalQuantity,AvgPrice,MinPrice,MaxPrice,UniqueCustomers,RevenuePerCustomer,RevenueShare,CumulativeRevenueShare,ABC_Category
23300,GARDENERS KNEELING PAD CUP OF TEA ,9963.39,15.35,649,6303,1.67,1.18,3.29,351,28.385726495726495,0.114,45.55608844643337,A
22499,WOODEN UNION JACK BUNTING,9928.83,33.21,299,1734,5.95,4.95,12.46,217,45.75497695852535,0.113,45.66932890323519,A
48173C,DOORMAT BLACK FLOCK ,9822.2,55.81,176,1787,7.75,4.58,8.25,105,93.54476190476191,0.112,45.78135322179023,A
23343,JUMBO BAG VINTAGE CHRISTMAS ,9748.34,24.62,396,4908,2.08,1.75,4.13,286,34.0851048951049,0.111,45.8925351510467,A
23076,ICE CREAM SUNDAE LIP GLOSS,9668.16,38.83,249,7920,1.24,1.04,1.25,202,47.86217821782178,0.11,46.00280261003564,A
22970,LONDON BUS COFFEE MUG,9666.3,34.04,284,4246,2.49,2.1,2.55,180,53.70166666666666,0.11,46.11304885532168,A
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,9656.79,12.82,753,12313,0.84,0.64,0.85,427,22.615433255269323,0.11,46.223186636997795,A
22569,FELTCRAFT CUSHION BUTTERFLY,9655.48,32.08,301,2698,3.74,3.39,7.46,192,50.28895833333333,0.11,46.33330947784016,A
22690,DOORMAT HOME SWEET HOME BLUE ,9635.89,36.5,264,1597,7.87,4.58,15.79,198,48.66611111111111,0.11,46.44320889048919,A
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,9618.29,41.1,234,2525,4.08,3.39,8.29,143,67.26076923076924,0.11,46.552907571325946,A
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,9597.71,17.91,536,15611,0.65,0.55,1.24,318,30.18147798742138,0.109,46.66237153280493,A
22846,BREAD BIN DINER STYLE RED ,9597.31,38.54,249,626,16.35,5.0,16.95,158,60.74246835443038,0.109,46.771830932197275,A
22556,PLASTERS IN TIN CIRCUS PARADE ,9596.96,18.07,531,5952,1.66,1.45,3.29,305,31.465442622950818,0.109,46.88128633976381,A
22605,WOODEN CROQUET GARDEN SET,9555.98,39.65,241,709,14.35,12.75,24.96,181,52.79546961325967,0.109,46.990274361553794,A
22633,HAND WARMER UNION JACK,9550.56,20.32,470,4746,2.08,1.79,2.1,300,31.835199999999997,0.109,47.09920056706978,A
22692,DOORMAT WELCOME TO OUR HOME,9468.08,27.85,340,1378,7.92,4.58,15.79,231,40.987359307359306,0.108,47.20718607032003,A
22555,PLASTERS IN TIN STRONGMAN,9462.29,20.53,461,5885,1.65,1.45,3.29,294,32.18465986394558,0.108,47.31510553736613,A
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,9424.32,29.09,324,2704,3.69,2.33,4.25,186,50.66838709677419,0.107,47.42259194833767,A
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,9374.7,43.4,216,1266,7.77,6.95,7.95,170,55.14529411764706,0.107,47.52951243246118,A
22766,PHOTO FRAME CORNICE,9365.78,20.1,466,3206,2.96,2.55,5.79,278,33.689856115107915,0.107,47.63633118205256,A
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,9339.34,31.98,292,8273,1.25,1.06,2.46,177,52.76463276836158,0.107,47.742848377716854,A
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9329.17,28.62,326,2469,4.0,3.39,7.46,211,44.21407582938389,0.106,47.84924958232826,A
22560,TRADITIONAL MODELLING CLAY,9311.47,27.63,337,8014,1.27,1.06,2.46,229,40.66144104803493,0.106,47.95544891460572,A
22621,TRADITIONAL KNITTING NANCY,9297.87,17.85,521,5895,1.64,1.25,3.29,366,25.404016393442625,0.106,48.06149313593734,A
21914,BLUE HARMONICA IN BOX ,9222.63,17.5,527,7434,1.28,1.06,2.46,306,30.139313725490194,0.105,48.16667922877145,A
21481,FAWN BLUE HOT WATER BOTTLE,9218.55,23.82,387,2925,3.37,2.55,5.79,253,36.43695652173913,0.105,48.271818788321816,A
21217,RED RETROSPOT ROUND CAKE TINS,9188.25,35.61,258,975,9.86,8.95,9.95,167,55.01946107784431,0.105,48.37661276980899,A
23171,REGENCY TEA PLATE GREEN ,9184.9,33.89,271,5966,1.67,1.45,3.29,195,47.10205128205128,0.105,48.481368543820544,A
22978,PANTRY ROLLING PIN,9184.28,46.39,198,2407,3.75,3.39,7.46,153,60.02797385620916,0.105,48.5861172465978,A
22561,WOODEN SCHOOL COLOURING SET,9072.87,22.24,408,5695,1.66,1.45,3.29,288,31.503020833333338,0.103,48.68959529419289,A
20679,EDWARDIAN PARASOL RED,9055.87,33.42,271,1630,5.92,4.6,12.46,141,64.22602836879433,0.103,48.79287945310566,A
23175,REGENCY MILK JUG PINK ,9008.0,33.0,273,3066,3.2,2.75,3.25,206,43.728155339805824,0.103,48.89561764429947,A
22992,REVOLVER WOODEN RULER ,8950.29,30.24,296,4917,1.96,1.65,4.13,217,41.24557603686636,0.102,48.9976976404429,A
22632,HAND WARMER RED POLKA DOT,8751.12,23.52,372,4394,2.08,1.79,2.1,260,33.65815384615385,0.1,49.097506059594764,A
22838,3 TIER CAKE TIN RED AND CREAM,8737.78,64.25,136,652,14.75,9.98,29.13,115,75.98069565217392,0.1,49.19716233315709,A
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,8734.64,19.94,438,3716,2.56,2.1,4.96,233,37.48772532188841,0.1,49.296782794339265,A
85150,LADIES & GENTLEMEN METAL SIGN,8699.13,23.57,369,3899,2.51,1.69,2.55,196,44.38331632653061,0.099,49.395998256279746,A
84375,SET OF 20 KIDS COOKIE CUTTERS,8697.27,20.32,428,4149,2.15,1.85,4.13,290,29.990586206896552,0.099,49.49519250451732,A
20972,PINK CREAM FELT CRAFT TRINKET BOX ,8648.49,15.72,550,7131,1.27,1.06,2.46,312,27.71951923076923,0.099,49.59383040628883,A
22966,GINGERBREAD MAN COOKIE CUTTER,8625.13,15.08,572,7204,1.26,1.06,2.46,388,22.22971649484536,0.098,49.69220188220041,A
84991,60 TEATIME FAIRY CAKE CASES,8618.37,12.47,691,17689,0.55,0.4,1.25,414,20.817318840579713,0.098,49.79049625884772,A
22619,SET OF 6 SOLDIER SKITTLES,8597.5,24.85,346,2297,3.87,3.39,7.46,250,34.39,0.098,49.888552608624444,A
82582,AREA PATROLLED METAL SIGN,8552.22,22.62,378,4290,2.11,1.69,4.13,176,48.592159090909085,0.098,49.98609253019321,A
23582,VINTAGE DOILY JUMBO BAG RED ,8535.26,35.42,241,4447,2.07,1.75,2.08,186,45.888494623655916,0.097,50.083439019288335,A
21791,VINTAGE HEADS AND TAILS CARD GAME ,8531.41,17.38,491,7143,1.27,1.06,2.46,342,24.9456432748538,0.097,50.18074159829952,A
23581,JUMBO BAG PAISLEY PARK,8529.24,27.08,315,4373,2.06,1.75,2.08,230,37.083652173913045,0.097,50.27801942799067,A
22424,ENAMEL BREAD BIN CREAM,8519.0,25.97,328,713,12.66,8.15,24.96,189,45.074074074074076,0.097,50.37518046826377,A
22041,"RECORD FRAME 7"" SINGLE SIZE ",8450.82,42.47,199,3812,2.49,2.1,4.96,73,115.76465753424657,0.096,50.471563900868624,A
22169,FAMILY ALBUM WHITE PICTURE FRAME,8416.64,29.33,287,1075,8.39,5.64,16.63,165,51.00993939393939,0.096,50.56755750316984,A
22791,T-LIGHT GLASS FLUTED ANTIQUE,8378.89,31.5,266,7336,1.23,1.06,2.46,184,45.53744565217391,0.096,50.663120558544165,A
21174,POTTERING IN THE SHED METAL SIGN,8372.7,22.03,380,3926,2.07,1.49,2.4,225,37.212,0.095,50.75861301562769,A
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",8354.87,33.42,250,1841,4.9,4.25,10.79,150,55.699133333333336,0.095,50.853902117699114,A
23318,BOX OF 6 MINI VINTAGE CRACKERS,8350.41,24.78,337,3647,2.46,2.08,2.49,270,30.927444444444443,0.095,50.94914035250447,A
22989,SET 2 PANTRY DESIGN TEA TOWELS,8323.17,26.17,318,2697,3.23,2.55,3.28,241,34.53597510373444,0.095,51.04406790920947,A
22147,FELTCRAFT BUTTERFLY HEARTS,8314.55,18.35,453,6127,1.46,1.25,3.29,287,28.970557491289195,0.095,51.13889715294731,A
22759,SET OF 3 NOTEBOOKS IN PARCEL,8283.75,24.65,336,5207,1.69,1.45,3.29,253,32.74209486166008,0.094,51.233375116013654,A
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,8269.45,26.5,312,10279,0.85,0.72,1.8,208,39.75697115384616,0.094,51.32768998448254,A
23319,BOX OF 6 MINI 50'S CRACKERS,8216.79,21.57,381,3539,2.46,2.08,2.49,300,27.389300000000002,0.094,51.4214042542449,A
23322,LARGE WHITE HEART OF WICKER,8184.7,15.5,528,2908,2.95,1.97,5.79,350,23.384857142857143,0.093,51.51475253060636,A
22158,3 HEARTS HANGING DECORATION RUSTIC,8161.21,30.23,270,2895,2.98,2.55,5.79,196,41.63882653061224,0.093,51.607832898429706,A
23082,SET 6 PAPER TABLE LANTERN HEARTS ,8129.43,29.78,273,2265,3.72,3.29,3.75,205,39.655756097560975,0.093,51.7005508084693,A
22655,VINTAGE RED KITCHEN CABINET,8125.0,213.82,38,60,143.42,50.0,295.0,34,238.97058823529412,0.093,51.793218193399326,A
23256,CHILDRENS CUTLERY SPACEBOY ,8123.78,24.62,330,2018,4.15,3.75,8.29,232,35.01629310344828,0.093,51.8858716639651,A
23078,ICE CREAM PEN LIP GLOSS ,8077.31,37.92,213,6607,1.25,1.04,1.25,159,50.80069182389937,0.092,51.977995134115154,A
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8071.51,19.17,421,2223,3.75,3.39,7.46,275,29.350945454545457,0.092,52.070052454008874,A
48116,DOORMAT MULTICOLOUR STRIPE,8053.22,56.71,142,1419,7.7,4.58,15.79,88,91.51386363636364,0.092,52.161901172490865,A
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,8051.83,23.47,343,2843,2.89,2.49,5.79,278,28.96341726618705,0.092,52.25373403772178,A
22729,ALARM CLOCK BAKELIKE ORANGE,7995.63,21.79,367,2182,3.77,3.39,7.46,179,44.66832402234637,0.091,52.344925929779386,A
23080,RED METAL BOX TOP SECRET,7962.03,34.92,228,1003,8.36,7.5,16.63,148,53.7975,0.091,52.435734606559016,A
22667,RECIPE BOX RETROSPOT ,7952.9,17.52,454,2870,2.92,2.55,2.95,233,34.13261802575107,0.091,52.52643915371101,A
21210,SET OF 72 RETROSPOT PAPER  DOILIES,7947.37,21.6,368,5680,1.46,1.25,2.92,244,32.57118852459016,0.091,52.61708063001518,A
21121,SET/10 RED POLKADOT PARTY CANDLES,7799.18,22.67,344,6502,1.25,1.06,1.25,238,32.76966386554622,0.089,52.706031967270384,A
22652,TRAVEL SEWING KIT,7787.36,19.52,399,4864,1.66,1.45,3.29,263,29.60973384030418,0.089,52.794848494865306,A
72741,GRAND CHOCOLATECANDLE,7785.05,31.02,251,5801,1.43,1.25,1.45,195,39.92333333333333,0.089,52.88363867640986,A
84378,SET OF 3 HEART COOKIE CUTTERS,7741.84,14.55,532,6019,1.33,1.06,2.46,376,20.59,0.088,52.97193603854484,A
22940,FELTCRAFT CHRISTMAS FAIRY,7722.68,24.52,315,1896,4.35,3.75,8.29,240,32.17783333333333,0.088,53.060014876729625,A
20711,JUMBO BAG TOYS ,7689.28,31.13,247,4198,2.01,1.65,2.08,152,50.58736842105263,0.088,53.147712780679754,A
35970,ZINC FOLKART SLEIGH BELLS,7665.11,21.96,349,4647,1.74,1.49,4.13,270,28.389296296296294,0.087,53.2351350205445,A
23439,HAND WARMER RED LOVE HEART,7660.2,19.2,399,3762,2.09,1.85,2.1,268,28.58283582089552,0.087,53.3225012607957,A
22768,FAMILY PHOTO FRAME CORNICE,7646.84,32.54,235,837,9.91,6.72,19.96,184,41.55891304347826,0.087,53.40971512735303,A
22192,BLUE DINER WALL CLOCK,7528.93,22.27,338,907,8.48,7.65,16.63,179,42.06106145251397,0.086,53.495584204820254,A
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,7510.29,25.99,289,2067,3.72,3.39,6.71,195,38.51430769230769,0.086,53.581240689049935,A
21136,PAINTED METAL PEARS ASSORTED,7491.4,20.69,362,4476,1.69,1.45,3.12,259,28.924324324324324,0.085,53.666681728737906,A
22952,60 CAKE CASES VINTAGE CHRISTMAS,7431.05,14.98,496,14759,0.54,0.42,0.55,343,21.664868804664724,0.085,53.751434463603665,A
21314,SMALL GLASS HEART TRINKET POT,7412.56,21.42,346,3670,2.09,1.85,4.13,215,34.477023255813954,0.085,53.83597631601437,A
22557,PLASTERS IN TIN VINTAGE PAISLEY ,7346.69,14.75,498,4573,1.68,1.45,3.29,315,23.322825396825394,0.084,53.919766906807176,A
21770,OPEN CLOSED METAL SIGN,7311.36,21.25,344,1577,4.94,4.25,9.96,263,27.799847908745246,0.083,54.00315455129727,A
20719,WOODLAND CHARLOTTE BAG,7277.24,13.33,546,9237,0.85,0.72,1.63,238,30.576638655462183,0.083,54.08615304979675,A
22616,PACK OF 12 LONDON TISSUES ,7266.71,18.3,397,25345,0.33,0.2,0.83,195,37.26517948717949,0.083,54.16903145136535,A
22804,CANDLEHOLDER PINK HANGING HEART,7247.91,17.22,421,2869,2.98,1.0,5.79,252,28.76154761904762,0.083,54.251695434861745,A
21889,WOODEN BOX OF DOMINOES,7215.95,15.48,466,5778,1.28,1.06,2.46,336,21.476041666666667,0.082,54.333994907635386,A
21908,CHOCOLATE THIS WAY METAL SIGN,7208.52,18.92,381,3635,2.14,1.48,4.13,220,32.766000000000005,0.082,54.41620963964964,A
84949,SILVER HANGING T-LIGHT HOLDER,7193.25,28.32,254,4665,1.63,1.45,1.65,165,43.595454545454544,0.082,54.49825021400629,A
23238,SET OF 4 KNICK KNACK TINS LONDON ,7170.6,29.39,244,1788,4.13,3.75,4.15,150,47.804,0.082,54.580032460206816,A
22750,FELTCRAFT PRINCESS LOLA DOLL,7166.94,18.33,391,1964,3.77,3.39,7.46,247,29.015951417004047,0.082,54.66177296331457,A
22585,PACK OF 6 BIRDY GIFT TAGS,7149.7,21.03,340,6062,1.26,1.06,2.46,241,29.66680497925311,0.082,54.743316840488006,A
22355,CHARLOTTE BAG SUKI DESIGN,7138.65,11.92,599,8975,0.85,0.72,1.63,249,28.669277108433732,0.081,54.82473469001795,A
22144,CHRISTMAS CRAFT LITTLE FRIENDS,7128.1,16.31,437,3468,2.15,1.85,4.13,319,22.345141065830724,0.081,54.90603221451268,A
84406B,CREAM CUPID HEARTS COAT HANGER,7125.38,29.2,244,1918,3.82,2.75,4.15,133,53.574285714285715,0.081,54.987298716818245,A
84836,ZINC METAL HEART DECORATION,7108.68,14.48,491,5757,1.26,1.06,2.46,311,22.85749196141479,0.081,55.06837475200648,A
22795,SWEETHEART RECIPE BOOK STAND,7084.65,24.35,291,1099,6.69,5.95,6.75,170,41.67441176470588,0.081,55.14917671983965,A
21218,RED SPOTTY BISCUIT TIN,7071.2,34.33,206,2058,3.76,3.25,8.29,130,54.393846153846155,0.081,55.22982528750947,A
23007, SPACEBOY BABY GIFT SET,7065.5,49.41,143,450,16.52,14.95,16.95,110,64.23181818181818,0.081,55.31040884544461,A
22950,36 DOILIES VINTAGE CHRISTMAS,7045.4,42.19,167,5180,1.44,1.25,1.45,156,45.16282051282051,0.08,55.39076315852598,A
22741,FUNKY DIVA PEN,7010.94,45.23,155,8328,0.85,0.72,1.63,107,65.52280373831775,0.08,55.47072444784307,A
21787,RAIN PONCHO RETROSPOT,6964.63,37.44,186,8755,0.86,0.65,1.63,115,60.562,0.079,55.55015756157909,A
23215,JINGLE BELL HEART ANTIQUE SILVER,6962.04,34.3,203,3547,2.14,1.79,4.13,162,42.97555555555556,0.079,55.62956113580411,A
22767,TRIPLE PHOTO FRAME CORNICE ,6932.83,33.33,208,761,9.85,6.72,9.95,152,45.61072368421053,0.079,55.70863156365205,A
23320,GIANT 50'S CHRISTMAS CRACKER,6926.11,21.58,321,2635,2.66,1.25,2.89,260,26.638884615384615,0.079,55.78762534844438,A
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6923.17,20.73,334,5753,1.24,0.85,1.49,168,41.20934523809524,0.079,55.866585601899885,A
23543,KEEP CALM WALL ART ,6877.72,70.9,97,1228,7.86,4.15,8.25,81,84.91012345679013,0.078,55.94502748826062,A
21231,SWEETHEART CERAMIC TRINKET BOX,6875.86,17.81,386,5757,1.27,1.06,2.46,215,31.98074418604651,0.078,56.02344816091846,A
21213,PACK OF 72 SKULL CAKE CASES,6859.31,13.42,511,14309,0.54,0.4,0.55,295,23.251898305084747,0.078,56.10168007724147,A
22456,NATURAL SLATE CHALKBOARD LARGE ,6833.2,22.33,306,1452,4.89,4.25,4.95,220,31.06,0.078,56.17961420335887,A
23321,SMALL WHITE HEART OF WICKER,6832.83,11.29,605,4283,1.64,1.11,1.69,378,18.07626984126984,0.078,56.25754410954612,A
84970S,HANGING HEART ZINC T-LIGHT HOLDER,6830.59,16.46,415,8470,0.87,0.64,2.08,271,25.205129151291512,0.078,56.33544846804818,A
23236,DOILEY STORAGE TIN,6828.31,23.07,296,2459,2.93,2.49,5.79,203,33.636995073891626,0.078,56.41332682265636,A
22991,GIRAFFE WOODEN RULER,6820.74,28.3,241,3710,2.05,1.65,4.13,185,36.86886486486486,0.078,56.49111883977484,A
21035,SET/2 RED RETROSPOT TEA TOWELS ,6820.01,30.31,225,2319,3.29,2.75,6.63,151,45.16562913907285,0.078,56.5689025310852,A
22844,VINTAGE CREAM DOG FOOD CONTAINER,6779.35,22.9,296,826,8.54,6.42,16.63,176,38.519034090909095,0.077,56.64622248628831,A
22487,WHITE WOOD GARDEN PLANT LADDER,6778.81,17.84,380,724,9.77,8.5,19.96,278,24.384208633093525,0.077,56.723536282674466,A
21169,YOU'RE CONFUSING ME METAL SIGN ,6762.57,19.0,356,4281,1.67,1.45,1.69,191,35.40612565445026,0.077,56.800664858342934,A
22333,RETROSPOT PARTY BAG + STICKER SET,6749.23,24.81,272,4391,1.63,1.45,3.29,167,40.41455089820359,0.077,56.87764128842186,A
23493,VINTAGE DOILY TRAVEL SEWING KIT,6747.9,18.54,364,3522,1.95,1.65,1.95,282,23.92872340425532,0.077,56.95460254956271,A
23083,SET 6 PAPER TABLE LANTERN STARS ,6739.63,31.64,213,1860,3.76,3.29,7.46,161,41.86105590062112,0.077,57.03146948956221,A
20969,RED FLORAL FELTCRAFT SHOULDER BAG,6734.31,26.0,259,1876,3.82,3.39,7.46,157,42.893694267515926,0.077,57.10827575380936,A
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,6718.9,13.23,508,5293,1.33,1.06,2.46,325,20.67353846153846,0.077,57.18490626366861,A
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6717.79,20.3,331,2853,2.55,2.1,4.96,185,36.31237837837838,0.077,57.261524113737416,A
48111,DOORMAT 3 SMILEY CATS,6715.25,37.94,177,1107,7.79,4.58,8.25,111,60.497747747747745,0.077,57.33811299455604,A
21877,HOME SWEET HOME MUG,6708.11,22.44,299,5347,1.42,1.06,3.29,174,38.55235632183908,0.077,57.41462044212812,A
23254,CHILDRENS CUTLERY DOLLY GIRL ,6704.0,23.61,284,1664,4.14,3.75,4.15,204,32.86274509803921,0.076,57.49108101425991,A
C2,CARRIAGE,6686.0,50.27,133,134,50.14,18.0,150.0,29,230.55172413793105,0.076,57.5673362924928,A
22634,CHILDS BREAKFAST SET SPACEBOY ,6681.85,32.12,208,731,9.71,8.5,9.95,155,43.108709677419355,0.076,57.64354423907676,A
23297,SET 40 HEART SHAPE PETIT FOUR CASES,6677.0,47.02,142,4260,1.64,1.45,1.65,123,54.28455284552845,0.076,57.71969687036018,A
22294,HEART FILIGREE DOVE  SMALL,6671.07,25.56,261,5439,1.25,1.06,1.25,162,41.17944444444444,0.076,57.79578186870913,A
21955,DOORMAT UNION JACK GUNS AND ROSES,6635.61,42.0,158,1159,7.76,4.58,8.25,108,61.44083333333333,0.076,57.871462438077195,A
22840,ROUND CAKE TIN VINTAGE RED,6600.73,26.09,253,891,7.92,5.49,15.79,193,34.20067357512953,0.075,57.946745193490024,A
23283,DOORMAT VINTAGE LEAVES DESIGN ,6600.27,31.58,209,967,7.91,4.58,15.79,146,45.20732876712329,0.075,58.02202270250319,A
22627,MINT KITCHEN SCALES,6599.79,21.5,307,792,8.47,0.76,16.63,193,34.19580310880829,0.075,58.097294737012405,A
22968,ROSE COTTAGE KEEPSAKE BOX ,6574.95,45.34,145,729,9.72,8.5,9.95,118,55.719915254237286,0.075,58.17228346594111,A
22725,ALARM CLOCK BAKELIKE CHOCOLATE,6574.26,20.04,328,1776,3.8,3.39,7.46,171,38.4459649122807,0.075,58.24726432527035,A
22367,CHILDRENS APRON SPACEBOY DESIGN,6572.49,14.38,457,3543,1.98,1.65,4.13,298,22.055335570469797,0.075,58.3222249973662,A
23008,DOLLY GIRL BABY GIFT SET,6567.95,53.84,122,421,16.43,14.95,16.95,99,66.34292929292928,0.075,58.39713388977865,A
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6530.26,12.78,511,8122,0.85,0.64,0.85,368,17.745271739130434,0.074,58.4716129195772,A
23109,LED TEA LIGHTS,6528.25,27.55,237,2325,2.9,2.49,5.79,178,36.675561797752806,0.074,58.54606902489036,A
22553,PLASTERS IN TIN SKULLS,6505.8,14.02,464,4036,1.65,1.45,1.65,281,23.152313167259788,0.074,58.620269083090704,A
23293,SET OF 12 FAIRY CAKE BAKING CASES,6469.45,13.62,475,8243,0.82,0.72,0.83,323,20.02925696594427,0.074,58.694054561667386,A
23103,BELL HEART DECORATION,6456.15,19.33,334,3939,1.65,1.45,1.65,231,27.948701298701298,0.074,58.7676883508632,A
21259,VICTORIAN SEWING BOX SMALL ,6432.11,26.91,239,1128,5.93,4.95,12.46,133,48.36172932330827,0.073,58.84104795865179,A
23134,LARGE ZINC HEART WALL ORGANISER,6414.48,173.36,37,1064,7.67,5.88,8.25,29,221.18896551724137,0.073,58.91420649247161,A
21165,BEWARE OF THE CAT METAL SIGN ,6405.31,17.45,367,4027,1.67,1.45,1.69,178,35.98488764044944,0.073,58.98726044045514,A
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,6378.15,28.35,225,1023,6.75,4.62,13.29,142,44.916549295774644,0.073,59.06000462275563,A
85014A,BLACK/BLUE POLKADOT UMBRELLA,6367.94,24.78,257,1133,6.1,4.95,12.46,183,34.79748633879781,0.073,59.13263235779457,A
21122,SET/10 PINK POLKADOT PARTY CANDLES,6353.58,20.17,315,5257,1.25,1.06,2.46,214,29.689626168224297,0.072,59.20509631392302,A
23229,VINTAGE DONKEY TAIL GAME ,6336.43,28.93,219,1804,3.78,2.62,7.46,186,34.06682795698925,0.072,59.27736467058667,A
23534,STOP FOR TEA WALL ART,6326.83,32.28,196,1207,5.88,3.88,5.95,159,39.79138364779874,0.072,59.3495235371709,A
22637,PIGGY BANK RETROSPOT ,6308.57,23.72,266,2619,2.53,2.1,4.96,188,33.55622340425532,0.072,59.42147414449989,A
22505,MEMO BOARD COTTAGE DESIGN,6306.19,23.53,268,1365,4.92,4.25,10.79,186,33.90424731182795,0.072,59.49339760741336,A
21669,BLUE STRIPE CERAMIC DRAWER KNOB,6284.25,17.17,366,4969,1.33,1.06,3.29,167,37.630239520958085,0.072,59.565070839874465,A
84992,72 SWEETHEART FAIRY CAKE CASES,6274.9,11.82,531,13070,0.56,0.4,1.25,325,19.307384615384613,0.072,59.63663743356031,A
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6273.29,18.34,342,2151,3.07,2.55,5.79,210,29.872809523809522,0.072,59.70818566484741,A
21533,RETROSPOT LARGE MILK JUG,6267.15,19.52,321,1317,4.88,4.25,4.95,209,29.986363636363635,0.071,59.77966386810455,A
23553,LANDMARK FRAME CAMDEN TOWN ,6257.35,99.32,63,558,12.38,10.95,12.5,50,125.147,0.071,59.85103030023894,A
22381,TOY TIDY PINK POLKADOT,6229.58,21.12,295,3169,2.12,1.85,4.13,133,46.83894736842105,0.071,59.92208000950815,A
21668,RED STRIPE CERAMIC DRAWER KNOB,6224.03,18.15,343,5035,1.31,1.06,3.29,169,36.8285798816568,0.071,59.99306641982521,A
22826,LOVE SEAT ANTIQUE WHITE METAL,6210.0,151.46,41,58,114.02,85.0,195.0,33,188.1818181818182,0.071,60.06389281495327,A
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,6155.04,37.53,164,1712,3.71,3.29,3.75,136,45.25764705882353,0.07,60.13409237937661,A
23541,WALL ART CLASSIC PUDDINGS ,6154.69,51.29,120,829,8.11,6.67,8.25,97,63.450412371134014,0.07,60.20428795197416,A
21871,SAVE THE PLANET MUG,6151.78,22.37,275,5265,1.38,0.8,3.29,133,46.253984962406015,0.07,60.27445033539137,A
22834,HAND WARMER BABUSHKA DESIGN,6149.33,20.57,299,4633,1.88,0.85,4.13,199,30.901155778894474,0.07,60.3445847760279,A
23480,MINI LIGHTS WOODLAND MUSHROOMS,6126.09,34.42,178,1719,3.73,3.29,3.75,143,42.83979020979021,0.07,60.414454159430484,A
22303,COFFEE MUG APPLES DESIGN,6124.15,26.51,231,2770,2.52,1.12,4.96,155,39.51064516129032,0.07,60.484301416712846,A
22631,CIRCUS PARADE LUNCH BOX ,6122.63,23.37,262,3375,1.94,1.65,4.13,168,36.44422619047619,0.07,60.55413133806597,A
75049L,LARGE CIRCULAR MIRROR MOBILE,6107.05,49.25,124,6821,1.12,0.85,1.25,71,86.01478873239436,0.07,60.62378356614436,A
21326,AGED GLASS SILVER T-LIGHT HOLDER,6083.2,21.2,287,10088,0.64,0.55,0.65,168,36.20952380952381,0.069,60.69316377980668,A
22635,CHILDS BREAKFAST SET DOLLY GIRL ,6063.0,33.31,182,657,9.79,8.5,9.95,143,42.3986013986014,0.069,60.76231360809354,A
47556B,TEA TIME TEA TOWELS ,6045.0,3022.5,2,2600,2.33,2.1,2.55,1,6045.0,0.069,60.831258142481495,A
22663,JUMBO BAG DOLLY GIRL DESIGN,6008.41,18.89,318,3097,2.06,1.65,4.13,171,35.13690058479532,0.069,60.899785359993786,A
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,5982.09,11.31,529,11675,0.56,0.42,1.25,366,16.34450819672131,0.068,60.968012392205,A
17003,BROCADE RING PURSE ,5980.05,28.61,209,22963,0.32,0.16,0.63,136,43.97095588235294,0.068,61.03621615777433,A
22654,DELUXE SEWING KIT ,5974.62,26.67,224,1058,6.07,4.95,11.63,157,38.05490445859873,0.068,61.10435799301748,A
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,5968.98,37.07,161,1280,4.97,4.25,10.79,128,46.63265625,0.068,61.17243550283899,A
22620,4 TRADITIONAL SPINNING TOPS,5960.08,15.85,376,4491,1.43,1.06,2.46,260,22.923384615384617,0.068,61.240411506232675,A
22508,DOORSTOP RETROSPOT HEART,5938.21,24.74,240,1516,3.84,3.39,7.46,177,33.549209039548025,0.068,61.308138077539176,A
21975,PACK OF 60 DINOSAUR CAKE CASES,5934.68,10.49,566,12134,0.56,0.4,1.25,287,20.678327526132406,0.068,61.375824388431056,A
